Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:19:31.993,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.8,-10.8,8.7,52/0,,9.0,158,22.5,66.33,348.133,1,1,1.0,3,13.9,0.205,14.7,78.3,-73.5,-10.6,-48.7,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.14,25.738,10.6,-1.7,61.449784,23.859097,,0,0.276,400.351,22.0,2
2025-02-05 10:19:32.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.8,-10.8,8.7,52/0,,9.0,158,22.5,66.33,348.133,1,1,1.0,3,13.9,0.205,14.7,78.3,-73.5,-10.6,-48.7,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.14,25.738,10.6,-1.7,61.449784,23.859097,,0,0.27,400.351,22.0,2
2025-02-05 10:19:32.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.8,-10.8,8.7,52/0,,9.0,158,22.5,66.33,348.133,1,1,1.0,3,13.9,0.205,14.7,78.3,-73.5,-10.6,-48.7,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.14,25.738,10.6,-1.7,61.449784,23.859097,,0,0.27,362.607,22.0,2
2025-02-05 10:19:32.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.8,-10.8,8.7,52/0,,9.0,158,22.5,66.33,348.133,1,1,1.0,3,13.9,0.205,14.7,78.3,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.14,25.738,10.6,-1.7,61.449784,23.859097,,0,0.27,362.607,16.6,2
2025-02-05 10:19:32.043,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.8,-10.8,8.7,52/0,,9.0,158,22.5,66.33,348.133,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.14,25.738,10.6,-1.7,61.449784,23.859097,,0,0.27,362.607,16.6,2
2025-02-05 10:19:32.272,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.8,-10.8,8.7,52/0,,9.0,158,22.5,66.33,348.133,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.14,25.738,10.6,-1.7,61.449783,23.859088,,0,0.27,362.607,16.6,2
2025-02-05 10:19:32.346,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,9.0,158,22.5,66.33,348.133,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.14,25.738,10.6,-1.7,61.449783,23.859088,,0,0.27,362.607,16.6,2
2025-02-05 10:19:32.379,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,9.0,158,22.5,66.33,348.133,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.161,25.738,5.6,0.1,61.449783,23.859088,,0,0.27,362.607,16.6,2
2025-02-05 10:19:32.391,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,8.5,24,18.8 (64-QAM),0.161,25.738,5.6,0.1,61.449783,23.859088,,0,0.27,362.607,16.6,2
2025-02-05 10:19:32.498,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.161,32.675,5.6,0.1,61.449783,23.859088,,0,0.27,362.607,16.6,2
2025-02-05 10:19:32.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.161,32.675,5.6,0.1,61.449783,23.859088,,0,0.277,362.607,16.6,2
2025-02-05 10:19:32.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,0.0,3,13.5,0.197,11.6,78.6,-76.0,-10.6,-51.0,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.161,32.675,5.6,0.1,61.449783,23.859088,,0,0.277,432.777,16.6,2
2025-02-05 10:19:32.524,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,0.0,3,13.5,0.197,11.6,78.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.161,32.675,5.6,0.1,61.449783,23.859088,,0,0.277,432.777,16.9,2
2025-02-05 10:19:32.543,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.3,-11.2,8.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,1.0,4,13.8,0.209,12.1,79.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.161,32.675,5.6,0.1,61.449783,23.859088,,0,0.277,432.777,16.9,2
2025-02-05 10:19:32.865,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,1.0,4,13.8,0.209,12.1,79.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.161,32.675,5.6,0.1,61.449783,23.859088,,0,0.277,432.777,16.9,2
2025-02-05 10:19:32.881,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,8.9,158,22.6,65.58,349.816,1,1,1.0,4,13.8,0.209,12.1,79.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.169,32.675,9.6,-3.1,61.449783,23.859088,,0,0.277,432.777,16.9,2
2025-02-05 10:19:32.891,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,7.4,158,22.8,66.09,360.99,1,1,1.0,4,13.8,0.209,12.1,79.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,6.8,25,23.0 (256-QAM),0.169,32.675,9.6,-3.1,61.449783,23.859088,,0,0.277,432.777,16.9,2
2025-02-05 10:19:32.988,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,7.4,158,22.8,66.09,360.99,1,1,1.0,4,13.8,0.209,12.1,79.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.169,32.187,9.6,-3.1,61.449783,23.859088,,0,0.277,432.777,16.9,2
2025-02-05 10:19:33.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,7.4,158,22.8,66.09,360.99,1,1,1.0,4,13.8,0.209,12.1,79.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.169,32.187,9.6,-3.1,61.449783,23.859088,,0,0.267,432.777,16.9,2
2025-02-05 10:19:33.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,7.4,158,22.8,66.09,360.99,1,1,1.0,4,13.8,0.209,12.1,79.6,-73.2,-10.6,-48.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.169,32.187,9.6,-3.1,61.449783,23.859088,,0,0.267,399.003,16.9,2
2025-02-05 10:19:33.024,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,7.4,158,22.8,66.09,360.99,1,1,1.0,4,13.8,0.209,12.1,79.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.169,32.187,9.6,-3.1,61.449783,23.859088,,0,0.267,399.003,20.0,2
2025-02-05 10:19:33.043,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-10.9,12.6,52/0,,7.4,158,22.8,66.09,360.99,1,1,0.0,4,14.0,0.216,15.0,76.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.169,32.187,9.6,-3.1,61.449783,23.859088,,0,0.267,399.003,20.0,2
2025-02-05 10:19:33.364,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,7.4,158,22.8,66.09,360.99,1,1,0.0,4,14.0,0.216,15.0,76.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.169,32.187,9.6,-3.1,61.449783,23.859088,,0,0.267,399.003,20.0,2
2025-02-05 10:19:33.378,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,7.4,158,22.8,66.09,360.99,1,1,0.0,4,14.0,0.216,15.0,76.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.167,32.187,12.5,-5.2,61.449783,23.859088,,0,0.267,399.003,20.0,2
2025-02-05 10:19:33.391,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,8.9,158,22.3,65.14,349.896,1,1,0.0,4,14.0,0.216,15.0,76.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,10.7,25,23.5 (256-QAM),0.167,32.187,12.5,-5.2,61.449783,23.859088,,0,0.267,399.003,20.0,2
2025-02-05 10:19:33.495,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,8.9,158,22.3,65.14,349.896,1,1,0.0,4,14.0,0.216,15.0,76.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.167,31.184,12.5,-5.2,61.449783,23.859088,,0,0.267,399.003,20.0,2
2025-02-05 10:19:33.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,8.9,158,22.3,65.14,349.896,1,1,0.0,4,14.0,0.216,15.0,76.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.167,31.184,12.5,-5.2,61.449783,23.859088,,0,0.302,399.003,20.0,2
2025-02-05 10:19:33.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,8.9,158,22.3,65.14,349.896,1,1,0.0,4,14.0,0.216,15.0,76.6,-70.1,-10.5,-45.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.167,31.184,12.5,-5.2,61.449783,23.859088,,0,0.302,384.225,20.0,2
2025-02-05 10:19:33.524,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,8.9,158,22.3,65.14,349.896,1,1,0.0,4,14.0,0.216,15.0,76.6,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.167,31.184,12.5,-5.2,61.449783,23.859088,,0,0.302,384.225,20.0,2
2025-02-05 10:19:33.543,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,8.9,158,22.3,65.14,349.896,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.167,31.184,12.5,-5.2,61.449783,23.859088,,0,0.302,384.225,20.0,2
2025-02-05 10:19:33.812,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.8,-11.7,8.5,52/0,,8.9,158,22.3,65.14,349.896,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.167,31.184,12.5,-5.2,61.449782,23.859079,,0,0.302,384.225,20.0,2
2025-02-05 10:19:33.865,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.3,65.14,349.896,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.167,31.184,12.5,-5.2,61.449782,23.859079,,0,0.302,384.225,20.0,2
2025-02-05 10:19:33.880,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.3,65.14,349.896,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.154,31.184,9.7,-4.4,61.449782,23.859079,,0,0.302,384.225,20.0,2
2025-02-05 10:19:33.891,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.5,64.91,350.539,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,12.8,24,23.2 (256-QAM),0.154,31.184,9.7,-4.4,61.449782,23.859079,,0,0.302,384.225,20.0,2
2025-02-05 10:19:33.986,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.5,64.91,350.539,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.154,23.448,9.7,-4.4,61.449782,23.859079,,0,0.302,384.225,20.0,2
2025-02-05 10:19:34.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.5,64.91,350.539,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.154,23.448,9.7,-4.4,61.449782,23.859079,,0,0.273,384.225,20.0,2
2025-02-05 10:19:34.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.5,64.91,350.539,1,1,2.9,4,14.9,0.233,15.9,83.9,-72.2,-10.3,-47.2,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.154,23.448,9.7,-4.4,61.449782,23.859079,,0,0.273,395.49,20.0,2
2025-02-05 10:19:34.024,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.5,64.91,350.539,1,1,2.9,4,14.9,0.233,15.9,83.9,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.154,23.448,9.7,-4.4,61.449782,23.859079,,0,0.273,395.49,20.8,2
2025-02-05 10:19:34.042,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.5,-11.5,9.0,52/0,,8.9,158,22.5,64.91,350.539,1,1,0.0,3,14.1,0.212,16.1,82.3,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.154,23.448,9.7,-4.4,61.449782,23.859079,,0,0.273,395.49,20.8,2
2025-02-05 10:19:34.346,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.5,64.91,350.539,1,1,0.0,3,14.1,0.212,16.1,82.3,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.154,23.448,9.7,-4.4,61.449782,23.859079,,0,0.273,395.49,20.8,2
2025-02-05 10:19:34.381,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.5,64.91,350.539,1,1,0.0,3,14.1,0.212,16.1,82.3,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.177,23.448,7.6,-4.3,61.449782,23.859079,,0,0.273,395.49,20.8,2
2025-02-05 10:19:34.391,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,3,14.1,0.212,16.1,82.3,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.5,24,17.1 (64-QAM),0.177,23.448,7.6,-4.3,61.449782,23.859079,,0,0.273,395.49,20.8,2
2025-02-05 10:19:34.454,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,3,14.1,0.212,16.1,82.3,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.177,23.807,7.6,-4.3,61.449782,23.859079,,0,0.273,395.49,20.8,2
2025-02-05 10:19:34.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,3,14.1,0.212,16.1,82.3,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.177,23.807,7.6,-4.3,61.449782,23.859079,,0,0.284,395.49,20.8,2
2025-02-05 10:19:34.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,3,14.1,0.212,16.1,82.3,-70.9,-10.3,-46.0,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.177,23.807,7.6,-4.3,61.449782,23.859079,,0,0.284,355.094,20.8,2
2025-02-05 10:19:34.526,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,3,14.1,0.212,16.1,82.3,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.177,23.807,7.6,-4.3,61.449782,23.859079,,0,0.284,355.094,16.9,2
2025-02-05 10:19:34.543,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.177,23.807,7.6,-4.3,61.449782,23.859079,,0,0.284,355.094,16.9,2
2025-02-05 10:19:34.833,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.5,-11.3,12.1,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.1,23.807,11.4,-5.5,61.449782,23.859079,,0,0.284,355.094,16.9,2
2025-02-05 10:19:34.885,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,8.9,158,22.1,63.79,344.553,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.1,23.807,11.4,-5.5,61.449782,23.859079,,0,0.284,355.094,16.9,2
2025-02-05 10:19:34.891,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.1,23.807,11.4,-5.5,61.449782,23.859079,,0,0.284,355.094,16.9,2
2025-02-05 10:19:35.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.1,23.807,11.4,-5.5,61.449782,23.859079,,0,15.048,355.094,16.9,2
2025-02-05 10:19:35.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,7.6,24,17.3 (64-QAM),0.1,23.807,11.4,-5.5,61.449782,23.859079,,0,15.048,0.151,16.9,2
2025-02-05 10:19:35.005,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.2,-9.7,-48.8,44,5,440,Band 3 - 1800,4.5,6,14.0 (64-QAM),0.1,0.486,11.4,-5.5,61.449782,23.859079,,0,15.048,0.151,16.9,2
2025-02-05 10:19:35.026,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,0.0,4,14.1,0.276,17.8,84.0,-73.5,-6.4,-52.9,44,5,440,Band 3 - 1800,4.5,6,14.0 (64-QAM),0.1,0.486,11.4,-5.5,61.449782,23.859079,,0,15.048,0.151,,2
2025-02-05 10:19:35.047,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,10.3,104,14.0,9.309,21.4,75.6,-73.5,-6.4,-52.9,44,5,440,Band 3 - 1800,4.5,6,14.0 (64-QAM),0.1,0.486,11.4,-5.5,61.449782,23.859079,,0,15.048,0.151,,2
2025-02-05 10:19:35.299,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,10.3,104,14.0,9.309,21.4,75.6,-73.5,-6.4,-52.9,44,5,440,Band 3 - 1800,4.5,6,14.0 (64-QAM),0.021,0.486,20.0,-3.2,61.449782,23.859079,,0,15.048,0.151,,2
2025-02-05 10:19:35.352,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-11.5,11.7,52/0,,0.8,109,13.8,44.27,36.827,1,1,10.3,104,14.0,9.309,21.4,75.6,-73.5,-6.4,-52.9,44,5,440,Band 3 - 1800,4.5,6,14.0 (64-QAM),0.021,0.486,20.0,-3.2,61.449781,23.859070,,0,15.048,0.151,,2
2025-02-05 10:19:35.386,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-11.1,8.1,52/0,,0.8,109,13.8,44.27,36.827,1,1,10.3,104,14.0,9.309,21.4,75.6,-73.5,-6.4,-52.9,44,5,440,Band 3 - 1800,4.5,6,14.0 (64-QAM),0.021,0.486,20.0,-3.2,61.449781,23.859070,,0,15.048,0.151,,2
2025-02-05 10:19:35.391,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.1,-11.1,8.1,52/0,,0.0,16,0.7,14.85,0.503,1,1,10.3,104,14.0,9.309,21.4,75.6,-73.5,-6.4,-52.9,44,5,440,Band 3 - 1800,4.5,6,14.0 (64-QAM),0.021,0.486,20.0,-3.2,61.449781,23.859070,,0,15.048,0.151,,2
