Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:37:17.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.5,21.3,53/0,NSA,6.4,158,21.4,63.53,342.242,1,1,5.6,14,17.9,0.502,10.4,78.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,10.7,24,24.2 (256-QAM),0.102,19.087,0.0,17.7,61.449765,23.858342,,0,1.449,372.23,19.4,0
2025-02-05 10:37:17.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.5,21.3,53/0,NSA,6.4,158,21.4,63.53,342.242,1,1,5.6,14,17.9,0.502,10.4,78.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,10.7,24,24.2 (256-QAM),0.102,19.087,0.0,17.7,61.449765,23.858342,,0,1.449,68.666,19.4,0
2025-02-05 10:37:17.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.5,21.3,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,5.6,14,17.9,0.502,10.4,78.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,10.7,24,24.2 (256-QAM),0.102,19.087,0.0,17.7,61.449765,23.858342,,0,1.449,68.666,19.4,0
2025-02-05 10:37:17.045,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,5.6,14,17.9,0.502,10.4,78.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,10.7,24,24.2 (256-QAM),0.102,19.087,0.0,17.7,61.449765,23.858342,,0,1.449,68.666,19.4,0
2025-02-05 10:37:17.140,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,5.6,14,17.9,0.502,10.4,78.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,10.7,24,24.2 (256-QAM),0.038,19.087,0.0,21.0,61.449765,23.858342,,0,1.449,68.666,19.4,0
2025-02-05 10:37:17.236,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,5.6,14,17.9,0.502,10.4,78.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,10.7,24,24.2 (256-QAM),0.038,19.087,0.0,21.0,61.449764,23.858335,,0,1.449,68.666,19.4,0
2025-02-05 10:37:17.281,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,1.5,88,1.1,1.61,23.0,80.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,10.7,24,24.2 (256-QAM),0.038,19.087,0.0,21.0,61.449764,23.858335,,0,1.449,68.666,19.4,0
2025-02-05 10:37:17.305,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,1.5,88,1.1,1.61,23.0,80.5,-90.7,-8.7,-66.4,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449764,23.858335,,0,1.449,68.666,19.4,0
2025-02-05 10:37:17.413,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,1.5,88,1.1,1.61,23.0,80.5,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449764,23.858335,,0,1.449,68.666,14.3,0
2025-02-05 10:37:17.505,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,1.5,88,1.1,1.61,23.0,80.5,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449764,23.858335,,0,2.928,68.666,14.3,0
2025-02-05 10:37:17.505,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,7.1,137,19.6,56.34,56.603,1,1,1.5,88,1.1,1.61,23.0,80.5,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449764,23.858335,,0,2.928,0.039,14.3,0
2025-02-05 10:37:17.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.5,88,1.1,1.61,23.0,80.5,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449764,23.858335,,0,2.928,0.039,14.3,0
2025-02-05 10:37:17.542,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.4,-10.4,21.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.5,88,1.1,1.61,23.0,80.5,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449762,23.858327,,0,2.928,0.039,14.3,0
2025-02-05 10:37:17.546,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.0,-10.6,24.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.5,88,1.1,1.61,23.0,80.5,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449762,23.858327,,0,2.928,0.039,14.3,0
2025-02-05 10:37:17.781,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.0,-10.6,24.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.0,111,0.8,1.858,22.9,80.9,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449762,23.858327,,0,2.928,0.039,14.3,0
2025-02-05 10:37:17.840,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.0,-10.6,24.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.0,111,0.8,1.858,22.9,80.9,-93.9,-7.7,-71.1,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449757,23.858314,,0,2.928,0.039,14.3,0
2025-02-05 10:37:17.913,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.0,-10.6,24.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.0,111,0.8,1.858,22.9,80.9,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449757,23.858314,,0,2.928,0.039,14.4,0
2025-02-05 10:37:17.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.0,-10.6,24.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.0,111,0.8,1.858,22.9,80.9,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449757,23.858314,,0,6.235,0.039,14.4,0
2025-02-05 10:37:17.999,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.0,-10.6,24.8,53/0,NSA,0.0,16,0.0,10.08,0.095,1,1,1.0,111,0.8,1.858,22.9,80.9,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449757,23.858314,,0,6.235,0.069,14.4,0
2025-02-05 10:37:18.005,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.0,-10.6,24.8,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,1.0,111,0.8,1.858,22.9,80.9,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449757,23.858314,,0,6.235,0.069,14.4,0
2025-02-05 10:37:18.025,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,1.0,111,0.8,1.858,22.9,80.9,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.038,0.012,0.0,21.0,61.449757,23.858314,,0,6.235,0.069,14.4,0
2025-02-05 10:37:18.058,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,1.0,111,0.8,1.858,22.9,80.9,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.003,0.012,0.0,21.0,61.449757,23.858314,,0,6.235,0.069,14.4,0
2025-02-05 10:37:18.139,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,1.0,111,0.8,1.858,22.9,80.9,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.003,0.012,0.0,21.0,61.449752,23.858301,,0,6.235,0.069,14.4,0
2025-02-05 10:37:18.281,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,2.5,140,5.0,5.901,22.4,80.7,-91.2,-7.1,-69.5,42,5,440,Band 3 - 1800,0.0,2,9.0,0.003,0.012,0.0,21.0,61.449752,23.858301,,0,6.235,0.069,14.4,0
2025-02-05 10:37:18.421,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,2.5,140,5.0,5.901,22.4,80.7,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449752,23.858301,,0,6.235,,16.8,0
2025-02-05 10:37:18.438,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,2.5,140,5.0,5.901,22.4,80.7,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449747,23.858288,,0,6.235,,16.8,0
2025-02-05 10:37:18.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,2.5,140,5.0,5.901,22.4,80.7,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449747,23.858288,,0,10.351,,16.8,0
2025-02-05 10:37:18.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.0,10.24,0.169,1,1,2.5,140,5.0,5.901,22.4,80.7,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449747,23.858288,,0,10.351,0.184,16.8,0
2025-02-05 10:37:18.504,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.1,-10.4,25.2,53/0,NSA,0.0,16,0.3,11.75,0.4,1,1,2.5,140,5.0,5.901,22.4,80.7,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449747,23.858288,,0,10.351,0.184,16.8,0
2025-02-05 10:37:18.546,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.3,11.75,0.4,1,1,2.5,140,5.0,5.901,22.4,80.7,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449747,23.858288,,0,10.351,0.184,16.8,0
2025-02-05 10:37:18.736,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.3,11.75,0.4,1,1,2.5,140,5.0,5.901,22.4,80.7,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449742,23.858275,,0,10.351,0.184,16.8,0
2025-02-05 10:37:18.781,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.3,11.75,0.4,1,1,11.3,141,8.4,8.168,22.3,80.8,-90.5,-7.2,-69.0,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449742,23.858275,,0,10.351,0.184,16.8,0
2025-02-05 10:37:18.923,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.3,11.75,0.4,1,1,11.3,141,8.4,8.168,22.3,80.8,-92.0,-6.7,-70.3,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449742,23.858275,,0,10.351,0.184,15.2,0
2025-02-05 10:37:19.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.3,11.75,0.4,1,1,11.3,141,8.4,8.168,22.3,80.8,-92.0,-6.7,-70.3,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449742,23.858275,,0,5.813,0.184,15.2,0
2025-02-05 10:37:19.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.3,11.75,0.4,1,1,11.3,141,8.4,8.168,22.3,80.8,-92.0,-6.7,-70.3,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449742,23.858275,,0,5.813,0.105,15.2,0
2025-02-05 10:37:19.009,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,11.3,141,8.4,8.168,22.3,80.8,-92.0,-6.7,-70.3,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449742,23.858275,,0,5.813,0.105,15.2,0
2025-02-05 10:37:19.036,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.0,-10.4,25.0,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,11.3,141,8.4,8.168,22.3,80.8,-92.0,-6.7,-70.3,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449737,23.858262,,0,5.813,0.105,15.2,0
2025-02-05 10:37:19.045,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.0,-10.4,21.7,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,11.3,141,8.4,8.168,22.3,80.8,-92.0,-6.7,-70.3,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449737,23.858262,,0,5.813,0.105,15.2,0
2025-02-05 10:37:19.281,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.0,-10.4,21.7,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,7.1,138,2.7,3.417,23.0,82.5,-92.0,-6.7,-70.3,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,61.449737,23.858262,,0,5.813,0.105,15.2,0
2025-02-05 10:37:19.423,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.0,-10.4,21.7,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,7.1,138,2.7,3.417,23.0,82.5,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449737,23.858262,,0,,0.105,16.6,0
2025-02-05 10:37:19.457,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.0,-10.4,21.7,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,7.1,138,2.7,3.417,23.0,82.5,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858254,,0,,0.105,16.6,0
2025-02-05 10:37:19.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.0,-10.4,21.7,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,7.1,138,2.7,3.417,23.0,82.5,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858254,,0,4.608,0.105,16.6,0
2025-02-05 10:37:19.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.0,-10.4,21.7,53/0,NSA,0.0,16,0.0,10.25,0.254,1,1,7.1,138,2.7,3.417,23.0,82.5,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858254,,0,4.608,0.09,16.6,0
2025-02-05 10:37:19.513,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.0,-10.4,21.7,53/0,NSA,0.0,16,0.0,10.17,0.218,1,1,7.1,138,2.7,3.417,23.0,82.5,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858254,,0,4.608,0.09,16.6,0
2025-02-05 10:37:19.546,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-79.2,-10.5,21.4,53/0,NSA,0.0,16,0.0,10.17,0.218,1,1,7.1,138,2.7,3.417,23.0,82.5,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858254,,0,4.608,0.09,16.6,0
2025-02-05 10:37:19.781,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-79.2,-10.5,21.4,53/0,NSA,0.0,16,0.0,10.17,0.218,1,1,10.2,139,4.7,4.892,23.0,82.0,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449736,23.858254,,0,4.608,0.09,16.6,0
2025-02-05 10:37:19.879,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-79.2,-10.5,21.4,53/0,NSA,0.0,16,0.0,10.17,0.218,1,1,10.2,139,4.7,4.892,23.0,82.0,-92.2,-6.6,-71.1,42,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858246,,0,4.608,0.09,16.6,0
2025-02-05 10:37:19.923,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-79.2,-10.5,21.4,53/0,NSA,0.0,16,0.0,10.17,0.218,1,1,10.2,139,4.7,4.892,23.0,82.0,-89.3,-6.7,-68.7,42,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858246,,0,4.608,0.09,18.6,0
2025-02-05 10:37:20.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-79.2,-10.5,21.4,53/0,NSA,0.0,16,0.0,10.17,0.218,1,1,10.2,139,4.7,4.892,23.0,82.0,-89.3,-6.7,-68.7,42,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858246,,0,4.948,0.09,18.6,0
2025-02-05 10:37:20.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-79.2,-10.5,21.4,53/0,NSA,0.0,16,0.0,10.17,0.218,1,1,10.2,139,4.7,4.892,23.0,82.0,-89.3,-6.7,-68.7,42,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858246,,0,4.948,0.085,18.6,0
2025-02-05 10:37:20.017,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-79.2,-10.5,21.4,53/0,NSA,0.0,16,0.0,10.19,0.208,1,1,10.2,139,4.7,4.892,23.0,82.0,-89.3,-6.7,-68.7,42,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858246,,0,4.948,0.085,18.6,0
2025-02-05 10:37:20.085,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.5,20.0,53/0,NSA,0.0,16,0.0,10.19,0.208,1,1,10.2,139,4.7,4.892,23.0,82.0,-89.3,-6.7,-68.7,42,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858246,,0,4.948,0.085,18.6,0
2025-02-05 10:37:20.280,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.5,20.0,53/0,NSA,0.0,16,0.0,10.19,0.208,1,1,9.1,141,7.0,7.13,23.0,85.4,-89.3,-6.7,-68.7,42,5,440,Band 3 - 1800,,,,,,,,61.449735,23.858246,,0,4.948,0.085,18.6,0
2025-02-05 10:37:20.300,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.5,20.0,53/0,NSA,0.0,16,0.0,10.19,0.208,1,1,9.1,141,7.0,7.13,23.0,85.4,-89.3,-6.7,-68.7,42,5,440,Band 3 - 1800,,,,,,,,61.449734,23.858238,,0,4.948,0.085,18.6,0
2025-02-05 10:37:20.423,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.5,20.0,53/0,NSA,0.0,16,0.0,10.19,0.208,1,1,9.1,141,7.0,7.13,23.0,85.4,-93.0,-8.0,-71.0,42,5,440,Band 3 - 1800,,,,,,,,61.449734,23.858238,,0,4.948,0.085,18.1,0
2025-02-05 10:37:20.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.5,20.0,53/0,NSA,0.0,16,0.0,10.19,0.208,1,1,9.1,141,7.0,7.13,23.0,85.4,-93.0,-8.0,-71.0,42,5,440,Band 3 - 1800,,,,,,,,61.449734,23.858238,,0,6.573,0.085,18.1,0
2025-02-05 10:37:20.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.5,20.0,53/0,NSA,0.0,16,0.0,10.19,0.208,1,1,9.1,141,7.0,7.13,23.0,85.4,-93.0,-8.0,-71.0,42,5,440,Band 3 - 1800,,,,,,,,61.449734,23.858238,,0,6.573,0.122,18.1,0
2025-02-05 10:37:20.516,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.5,20.0,53/0,NSA,0.0,16,0.1,10.54,0.288,1,1,9.1,141,7.0,7.13,23.0,85.4,-93.0,-8.0,-71.0,42,5,440,Band 3 - 1800,,,,,,,,61.449734,23.858238,,0,6.573,0.122,18.1,0
2025-02-05 10:37:20.586,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.0,-10.7,16.3,53/0,NSA,0.0,16,0.1,10.54,0.288,1,1,9.1,141,7.0,7.13,23.0,85.4,-93.0,-8.0,-71.0,42,5,440,Band 3 - 1800,,,,,,,,61.449734,23.858238,,0,6.573,0.122,18.1,0
2025-02-05 10:37:20.722,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.0,-10.7,16.3,53/0,NSA,0.0,16,0.1,10.54,0.288,1,1,9.1,141,7.0,7.13,23.0,85.4,-93.0,-8.0,-71.0,42,5,440,Band 3 - 1800,,,,,,,,61.449733,23.858230,,0,6.573,0.122,18.1,0
2025-02-05 10:37:20.781,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.0,-10.7,16.3,53/0,NSA,0.0,16,0.1,10.54,0.288,1,1,11.8,141,6.2,6.061,23.0,83.1,-93.0,-8.0,-71.0,42,5,440,Band 3 - 1800,,,,,,,,61.449733,23.858230,,0,6.573,0.122,18.1,0
2025-02-05 10:37:20.923,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.0,-10.7,16.3,53/0,NSA,0.0,16,0.1,10.54,0.288,1,1,11.8,141,6.2,6.061,23.0,83.1,-90.0,-7.0,-69.5,42,5,440,Band 3 - 1800,,,,,,,,61.449733,23.858230,,0,6.573,0.122,18.4,0
2025-02-05 10:37:20.955,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.0,-10.7,16.3,53/0,NSA,0.0,16,0.1,10.54,0.288,1,1,11.8,141,6.2,6.061,23.0,83.1,-90.0,-7.0,-69.5,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449733,23.858230,,0,6.573,0.122,18.4,0
2025-02-05 10:37:20.984,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.0,-10.7,16.3,53/0,NSA,0.0,16,0.1,10.54,0.288,1,1,11.8,141,6.2,6.061,23.0,83.1,-90.0,-7.0,-69.5,42,5,440,Band 3 - 1800,,,,0.097,,0.0,21.0,61.449733,23.858230,,0,6.573,0.122,18.4,0
